Yv71KXFf7AU,428.0,429.0,430.0,430.0,432.0,433.0,435.0,436.0,437.0,438.0,438.0,440.0,440.0,441
uQDgkQWwmq0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QIBVPRNFDn4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-HSGQvlTYXk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
r9ns7Vm5e_o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0pm3a1vBKqo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HR4DVnI2JQs,96.0,96.0,96.0,96.0,97.0,97.0,97.0,97.0,97.0,97.0,99.0,99.0,99.0,99
JUtkahlnWMM,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14
tB51u7q1SoU,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72
9BMM3x1Z63E,,,,,,,,,,,,,,
tbGDQTHQaI0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0QXCcFVfpmI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dAJnKXf_XfI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
m_K41Ba9bRk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bxFd3AdAlIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
_q_DJb2kIOw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pvz5ylr3suE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Naj5sapiJSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QQ2rlPLMHy4,9386.0,9386.0,9386.0,9386.0,9387.0,9387.0,9387.0,9386.0,9385.0,9385.0,9385.0,9385.0,9385.0,9384
FNuGB562C2Q,12156.0,12158.0,12160.0,12161.0,12166.0,12167.0,12172.0,12171.0,12171.0,12172.0,12172.0,12178.0,12178.0,12180
P10Jfga8hHo,331.0,331.0,331.0,331.0,331.0,331.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330
1D2CaD6sa2I,179.0,179.0,179.0,179.0,179.0,179.0,178.0,178.0,178.0,178.0,180.0,180.0,180.0,181
dRdLaGVAdao,1737.0,1739.0,1738.0,1736.0,1737.0,1737.0,1741.0,1746.0,1745.0,1745.0,1744.0,1745.0,1747.0,1747
Y732jibDixc,936.0,936.0,936.0,937.0,937.0,937.0,939.0,940.0,940.0,941.0,941.0,941.0,941.0,943
wxxRAez0bqA,742.0,742.0,742.0,742.0,742.0,742.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741
gqUStT2oax0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1115.0,1115.0,1116.0,1115.0,1115.0,1114.0,1114.0,1114
ENvuhAEiabg,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168
mdTKzjeCDNw,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400
iJrvxV2VZG4,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970
T4UKULyBROE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-lmd6aqWfYY,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24
0S6dsVZAsVk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Is7yLDpPkGU,4505.0,4504.0,4505.0,4505.0,4505.0,4505.0,4505.0,4505.0,4505.0,4505.0,4504.0,4504.0,4505.0,4506
-7EibPpgj2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QkYIEO-9Pk8,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16
X2MLg8l_qRo,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17
c_5vICuprtA,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,101.0,100.0,100.0,100
fkUGZrrw9Y8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
3SzkZxQ2mOg,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33
4wqBAkO5w-E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
_2ATxTnhi50,515.0,515.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516
gdQUoXV_nik,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46
3FbiG39tV60,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55
7abthqxbTzc,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392
fxMcfoNs4v4,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867
2LZe0s5qH3Y,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
DcqGrn_HR_Y,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202
p_z54B58qiM,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575
1vLNGcRwWdc,1552.0,1552.0,1552.0,1552.0,1552.0,1552.0,1552.0,1552.0,1552.0,1553.0,1553.0,1553.0,1553.0,1553
SK_glzsYNO4,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96
bfybE7De7mk,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58
l1P_SuuC3G8,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11
exQjob2xk0c,,,,,,,,,,,,,,
EYO7nYi98J8,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12
WWyY1huJ2eY,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12
-Oh-qp_vwLI,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44
ogBbx3DfDr4,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19
aP2QCStsQk0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207
-Ci4JjLM3RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EgwF_5lLo3o,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37
w1ktupp0GCw,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29
IL7kfB0PUg8,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12
33RG5xAmc98,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2586.0,2585.0,2585.0,2585.0,2585.0,2585
nrJ47d7kRTU,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41
zrWNBzbbOPI,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226
8Opdairk0EE,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477
UkLDjcTtC7c,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20
Ahj0Cw6VaGc,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7
m12vdZHrINg,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14
irYCNappUns,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,532.0,532
SdvqVfBy0t0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241
UKJ-Yoh-teU,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1591.0,1592.0,1592.0,1592.0,1592.0,1592.0,1593.0,1593
W6nSPCi5jfI,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28
RxxbESZHqs4,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178
1WI8Frw3vdw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cCm1nrgG-qk,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29
F76NyjguiA4,3827.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824
FBPWF7Iu8eY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HwpROTcS1b0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16
ld-pOZoJM3M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mu2K4tNiti8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gnrNePxYFw0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
klXyBDBhCCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GuLztg3a6Xk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9iVH_A5bu88,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42
D2hCP65Ir9Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IqqAKYhZrsY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58uiaEv9Mac,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193
9BoUqyrQUiY,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242
ZdDh8ZwrQHI,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,536.0,536.0,536.0,537
Cfoen9UKb4w,312.0,312.0,312.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313
ytkbmqyki9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hL28s1YCMIY,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9
4pzcsm-zoTU,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593
1FIAnXxeKEc,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11
oNZb6zqPF0o,997.0,997.0,997.0,997.0,997.0,997.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996
6lJfP4guXD8,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188
QxuDXwtVydA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jauwELmra_g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
y4_hINcHMbg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
vwWTwtXbrWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OZ9GxjCpTxo,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247
A9ugSyLpSy4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
--SrrqLfWNc,424.0,424.0,424.0,424.0,424.0,424.0,424.0,425.0,425.0,425.0,425.0,425.0,425.0,425
xIb54uGe0Y8,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593
fl2yjhJV56Q,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7Pb0JVdJ8xI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WfzZZSyNBr4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cw2REzAZfA8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
UUR23y7wdms,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
I4x1S2AERQI,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139
2CRLXrwy9dU,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75
Oi9alsZg1_A,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21
rCo_TmYbyRA,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
caQTPv3wlJI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
aJo4cFbK_bM,914.0,914.0,914.0,914.0,914.0,914.0,914.0,914.0,914.0,914.0,914.0,914.0,914.0,914
RaJfZ6tV5rQ,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
2L3z6ngqrrE,1535.0,1535.0,1535.0,1535.0,1535.0,1535.0,1534.0,1534.0,1534.0,1534.0,1534.0,1534.0,1534.0,1534
jyLEjvdG0D8,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252
HC0erLNgVzE,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17
w8_tDChUwZ8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
Kfivf9eaR4M,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
xd0Cv83jk2U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
g2v6PdmM6Xk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
XpKcFfkDAgk,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81
CktPVs-_BDw,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162
Lm2Ucl-f4Ak,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80
g0nM7IKqbyA,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67
qMumDbFSVZc,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16
afgQnf6ehqU,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53
MaXOocKT4kY,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44
u-rdbAvuA9Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
kIiW3XRP7bU,585.0,585.0,585.0,585.0,585.0,586.0,586.0,587.0,587.0,587.0,588.0,589.0,591.0,590
OV668xgCau8,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122
6ec5v1ndt18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HvocbPnnbhk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
XBiMV9kVhwQ,80.0,80.0,80.0,80.0,80.0,81.0,81.0,81.0,82.0,82.0,83.0,83.0,84.0,84
tFEe3pwlQgE,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.0,33.0,33
WG74_vlnhwc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YnfrtEEUsIY,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37
l0_CuASBn1s,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257
GHoQI4TycpA,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549
7pSqNK1E3qI,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870
PbLXi0Picww,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84
zs8G--RvhUs,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61
qCDCfwkHzfM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DTnn3ctu8mI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ixE-BCFd08Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
X55zCRySivc,872.0,872.0,872.0,872.0,872.0,872.0,872.0,872.0,872.0,872.0,872.0,872.0,872.0,872
sgjWvo4-GUA,772.0,772.0,772.0,772.0,772.0,772.0,772.0,773.0,773.0,774.0,774.0,774.0,774.0,774
N50tNOnlRKk,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615
YSBU16cKwJI,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37
LYa3hYhi4IE,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27
Uus8hkAwnHY,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166
dVzORbMtacU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tOAp6uW8QWA,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55
ZDI8MKqv-VM,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30
85KmNbPtyJ0,,,,,,,,,,,,,,
2paeTvO-SHw,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35
gctM_wxKgRE,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382
pchspCF9VrU,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35
zSvAtDWb6Tg,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37
ah7QAxsvx5w,2482.0,2482.0,2482.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481
9ZeP06S7GA0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499
gf4AxOxyLJk,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239
eWaTwx1bli8,934.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935
6G3cnUi3sqY,649.0,650.0,650.0,650.0,650.0,650.0,650.0,651.0,651.0,651.0,651.0,651.0,651.0,651
b9yqSEZrs4s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
H9xWkrtn7gA,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86
7hBf9Fxsg6M,13486.0,13485.0,13483.0,13483.0,13483.0,13483.0,13483.0,13486.0,13485.0,13484.0,13485.0,13487.0,13486.0,13487
Ejjf7jPmWRI,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478
gvQ4oJOVWrA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gW0N9ImBfIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
rUYRO7l4RsQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gKMMN2R6wws,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519
EmDeroBFHRI,1516.0,1516.0,1516.0,1516.0,1516.0,1516.0,1516.0,1516.0,1516.0,1516.0,1516.0,1516.0,1516.0,1516
QkcI7ILkckA,202.0,202.0,202.0,202.0,202.0,202.0,203.0,203.0,203.0,203.0,204.0,204.0,205.0,205
cRokRh2asHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tZqJYWMum3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D24Cfa7t4cI,6397.0,6397.0,6398.0,6398.0,6398.0,6398.0,6398.0,6397.0,6397.0,6397.0,6397.0,6397.0,6397.0,6397
D3gekHfVrwE,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22
aLOZa33DiGo,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669
nbdobObHW0s,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311
RfMrg32G_FE,,,,,,,,,,,,,,
CP2hrls8TuA,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537.0,3537
L_JJph8Yrmc,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47
lh7lzm6vNgM,,,,,,,,,,,,,,
MME6OmPq_1Y,,,,,,,,,,,,,,
MLe-Lu4o_5k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
rc9zfBQlfig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-CXgH2HrdQA,6329.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6326.0,6326.0,6327.0,6327.0,6327.0,6328.0,6328
oDRlsACohqU,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12
5zPlP0BbFUQ,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8
Jy1xgFJD40g,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
t9XpmpvCyLQ,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8
9bko1oukcuo,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37
4DTkTJPtDZI,12766.0,12766.0,12767.0,12768.0,12768.0,12768.0,12767.0,12767.0,12767.0,12767.0,12767.0,12767.0,12767.0,12767
oq0932ptTfs,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
i8L36ByjL5M,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,1063
OewymfEI0s0,7011.0,7013.0,7016.0,7019.0,7023.0,7025.0,7028.0,7030.0,7033.0,7034.0,7036.0,7042.0,7042.0,7046
2e-Q7GfCGbA,13646.0,13648.0,13651.0,13655.0,13657.0,13657.0,13656.0,13655.0,13655.0,13663.0,13661.0,13661.0,13661.0,13662
a2TSTYeuV6w,4950.0,4950.0,4950.0,4950.0,4950.0,4949.0,4950.0,4950.0,4950.0,4951.0,4951.0,4951.0,4951.0,4951
6is4S3LUgHk,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110
qkQ5KH9tKsY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
_IwCQ4rhBfQ,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,583.0,583.0,583.0,583.0,583
NDLL9SKFoBE,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81
Uw1XBpDl7_Q,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203
PMS_YajWJg8,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25
Tr-gI9JMprI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6KSOOBgCnSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
x3mvmpr-R18,1774.0,1774.0,1774.0,1774.0,1774.0,1774.0,1774.0,1774.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775
