SeZ6L9jZmHc,,,,,,,,,,,,,,,,,,,12492.0,14801.0,15974.0,16976.0,17937.0,18513.0,18902.0,19141.0,19396.0,19501.0,19608.0,19685.0,19772.0,19844.0,19898.0,19928.0,19953.0,20062.0,20167.0,20256.0,20293
nzWl5oaZ1Gg,,,,,,,,,,,,,,,,,,,,2141.0,6246.0,9105.0,11900.0,13414.0,14719.0,16158.0,17313.0,18285.0,19056.0,19876.0,20414.0,20950.0,21543.0,22124.0,22710.0,23142.0,23641.0,24007.0,24271
Y0Ul1XB0-Lc,,,,,,,,,,,,,,,,,,,,3250.0,6144.0,7025.0,8067.0,8456.0,8696.0,8893.0,9022.0,9135.0,9247.0,9317.0,9370.0,9412.0,9469.0,9528.0,9566.0,9608.0,9664.0,9682.0,9703
Vj3zqFDToIM,,,,,,,,,,,,,,,,,,,,134274.0,138979.0,144047.0,149506.0,154243.0,158187.0,162414.0,167090.0,170647.0,173545.0,176227.0,178565.0,180337.0,182380.0,184609.0,186753.0,189087.0,191134.0,193047.0,194639
F192Gkz5Tas,,,,,,,,,,,,,,,,,,,,5278.0,6718.0,7432.0,7639.0,7790.0,7920.0,7994.0,8057.0,8097.0,8130.0,8168.0,8194.0,8230.0,8259.0,8276.0,8303.0,8312.0,8323.0,8346.0,8355
4sl47VgK_4A,,,,,,,,,,,,,,,,,,,,44579.0,44705.0,44785.0,44860.0,44915.0,44949.0,44987.0,45026.0,45087.0,45150.0,45170.0,45196.0,45210.0,45218.0,45224.0,45230.0,45247.0,45254.0,45262.0,45277
OgOm9Ei0BUc,,,,,,,,,,,,,,,,,,,,8725.0,25261.0,39944.0,57827.0,81204.0,101633.0,120955.0,141391.0,153249.0,161675.0,169415.0,175891.0,181271.0,187710.0,193738.0,198945.0,203638.0,208087.0,211695.0,214969
ou2Y2vGKCyY,,,,,,,,,,,,,,,,,,,,,35905.0,46268.0,53288.0,58419.0,63087.0,66665.0,70335.0,73343.0,74866.0,76300.0,77618.0,78741.0,79813.0,80793.0,81758.0,82693.0,83708.0,84632.0,85597
3WT8A28JPnY,,,,,,,,,,,,,,,,,,,,,372.0,389.0,396.0,405.0,416.0,418.0,422.0,430.0,431.0,432.0,440.0,439.0,443.0,445.0,451.0,454.0,455.0,458.0,458
HRDApL3_m18,,,,,,,,,,,,,,,,,,,,,7126.0,17401.0,29141.0,39642.0,50560.0,59738.0,67035.0,72989.0,76682.0,79624.0,82364.0,84681.0,87231.0,89580.0,91681.0,93812.0,95741.0,97159.0,98236
w7j0aTM5ujk,,,,,,,,,,,,,,,,,,,,,607886.0,631579.0,649941.0,668356.0,683805.0,697433.0,711450.0,716251.0,718605.0,720382.0,721811.0,722991.0,723843.0,724437.0,725068.0,726674.0,727550.0,728153.0,728624
CO7xkEXsn5s,,,,,,,,,,,,,,,,,,,,,1269.0,1483.0,1630.0,1767.0,1880.0,1959.0,2027.0,2088.0,2158.0,2208.0,2266.0,2303.0,2364.0,2404.0,2437.0,2465.0,2502.0,2534.0,2554
XPqXU3SfxdU,,,,,,,,,,,,,,,,,,,,,,270020.0,787578.0,1248005.0,1279330.0,1303151.0,1326758.0,1350618.0,1372471.0,1389134.0,1401214.0,1410982.0,1422821.0,1434505.0,1445291.0,1455395.0,1464547.0,1471456.0,1477281
bxPt9jC1Xxo,,,,,,,,,,,,,,,,,,,,,,,18553.0,19023.0,19349.0,19586.0,19782.0,19913.0,20037.0,20206.0,20282.0,20347.0,20408.0,20473.0,20523.0,20584.0,20668.0,20732.0,20771
JBrmXv5nwZs,,,,,,,,,,,,,,,,,,,,,,,297.0,517.0,639.0,748.0,879.0,983.0,1042.0,1106.0,1173.0,1218.0,1263.0,1295.0,1328.0,,,,
f9m2SQ81v7Q,,,,,,,,,,,,,,,,,,,,,,,944.0,983.0,1000.0,1027.0,1051.0,1074.0,1083.0,1096.0,1105.0,1117.0,1118.0,1134.0,1161.0,1171.0,1174.0,1184.0,1191
XE4A3zRxk8M,,,,,,,,,,,,,,,,,,,,,,,1049.0,1811.0,5803.0,10688.0,14892.0,17866.0,20652.0,22425.0,23241.0,23701.0,24268.0,24850.0,25326.0,25749.0,26141.0,26464.0,26681
6PH4Kfjeuo8,,,,,,,,,,,,,,,,,,,,,,,220784.0,232576.0,242791.0,253126.0,261745.0,269217.0,276129.0,282660.0,286745.0,290003.0,294166.0,298019.0,302107.0,305830.0,309600.0,312444.0,314969
vuAp-MShrVw,,,,,,,,,,,,,,,,,,,,,,,24340.0,67217.0,95617.0,116669.0,135644.0,155774.0,175232.0,192092.0,204069.0,213268.0,223139.0,233821.0,244366.0,255053.0,266057.0,275281.0,283009
JUeZL0TyT3I,,,,,,,,,,,,,,,,,,,,,,,79664.0,142058.0,163952.0,182381.0,196130.0,209123.0,220471.0,229909.0,236890.0,243199.0,253400.0,264437.0,272033.0,277763.0,283807.0,289403.0,294297
BN3sEtwD7qU,,,,,,,,,,,,,,,,,,,,,,,,9730.0,13012.0,16245.0,19895.0,24458.0,27509.0,29814.0,31627.0,33036.0,34579.0,36061.0,37488.0,38731.0,39799.0,40746.0,41757
8k0qIUhaCD0,,,,,,,,,,,,,,,,,,,,,,,,216.0,696.0,1072.0,1501.0,1879.0,1894.0,1900.0,1909.0,1914.0,1918.0,1922.0,1925.0,1928.0,1932.0,1937.0,1940
pOAKFUpMdd0,,,,,,,,,,,,,,,,,,,,,,,,,5766.0,21876.0,26195.0,28637.0,29982.0,31219.0,32014.0,32643.0,33121.0,33538.0,33967.0,34309.0,34606.0,34776.0,34967
8RAQSwpjFoE,,,,,,,,,,,,,,,,,,,,,,,,,,30391.0,39384.0,41313.0,41855.0,42088.0,42254.0,42410.0,42546.0,42646.0,42705.0,42771.0,42835.0,42903.0,42999
wlR8b_uOfh4,,,,,,,,,,,,,,,,,,,,,,,,,,2060.0,3928.0,6076.0,7676.0,8358.0,8716.0,8954.0,9093.0,9182.0,9381.0,9416.0,9447.0,9487.0,9533
XQ7vBKHMw7M,,,,,,,,,,,,,,,,,,,,,,,,,,61894.0,85384.0,101601.0,113773.0,142531.0,172511.0,207948.0,241614.0,254899.0,267444.0,279593.0,289812.0,297964.0,304380
7ehdQWIV5Ik,,,,,,,,,,,,,,,,,,,,,,,,,,13629.0,38830.0,68732.0,147967.0,222879.0,282601.0,326825.0,384802.0,422784.0,446155.0,463010.0,476590.0,487159.0,494646
4qWUNxnZ35U,,,,,,,,,,,,,,,,,,,,,,,,,,234282.0,242801.0,249061.0,255539.0,260332.0,264174.0,267290.0,270784.0,276084.0,282450.0,288476.0,293711.0,298463.0,302809
OaBsMBK1Bgo,,,,,,,,,,,,,,,,,,,,,,,,,,,29891.0,32292.0,34173.0,35934.0,37952.0,40024.0,41899.0,43681.0,45631.0,47683.0,49899.0,52053.0,53943
1hRzRN2bs3k,,,,,,,,,,,,,,,,,,,,,,,,,,,6101.0,27937.0,48581.0,63525.0,80738.0,81886.0,85975.0,89998.0,91697.0,94081.0,96289.0,98266.0,100027
X4vFdfSsMmA,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.0,2862.0,4170.0,6903.0,9445.0,12913.0,17075.0,22295.0,27640.0,30652.0,32058.0,33400
kI9YD61ehIw,,,,,,,,,,,,,,,,,,,,,,,,,,,,18015.0,202440.0,307084.0,323596.0,336828.0,349853.0,526162.0,709241.0,999167.0,1294455.0,1574912.0,1866139
IWeJUiyqFes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933.0,6522.0,9802.0,12047.0,14129.0,15968.0,17831.0,19720.0,22007.0,23950.0,25683
-xw1nTIH50I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818372.0,918102.0,1024170.0,1104836.0,1168863.0,1206080.0,1206485.0,1206832.0,1207213.0,1207470.0,1207665
2M65XQn-2Pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8018.0,16026.0,20169.0,23534.0,28608.0,34407.0,39381.0,44029.0,47937.0,49239.0,50018
AEYrm_IFoKk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282.0,5572.0,7237.0,10020.0,11262.0,19894.0,24267.0,37812.0,40265.0,40643.0,40955
KyRERlh3X28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042421.0,1044406.0,1045981.0,1047440.0,1049043.0,1050499.0,1052048.0,1053724.0,1055159.0,1056538.0,1057806
VSzrNrTeXMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5905.0,15506.0,22559.0,28351.0,32968.0,36879.0,40488.0,43158.0,43814.0,44429
77IbsMVWyuQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40248.0,64153.0,79504.0,90879.0,98936.0,105765.0,111872.0,116788.0,120627.0,123569
FG2BQp9oRik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,426.0,537.0,630.0,718.0,804.0,879.0,983.0,1035.0,1068
Qcz-7evvAqY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103665.0,1811366.0,2814345.0,3866708.0,4882349.0,5955647.0,7048711.0,8180939.0,9267006.0,10335913
LvoIv3PTk9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46228.0,51414.0,54939.0,57611.0,59763.0,61856.0,63651.0,64663.0,65553
8m932pAU0f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,80.0,88.0,92.0,97.0,100.0,108.0,117.0,119
unlgFDu7-pA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22770.0,24853.0,27106.0,29238.0,31324.0,33292.0,34619.0,35619.0,36523
3NqKXg2gxcc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.0,10113.0,26375.0,38166.0,45843.0,53315.0,58729.0,62003.0,64444
bAENPpwyOU4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7947.0,9848.0,11537.0,13304.0,14990.0,16673.0,18239.0,19765.0,21207
CuHBrVR5J7s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57280.0,59780.0,63535.0,67289.0,70299.0,73203.0,75558.0,77252.0,78650
e8X35-Teneg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884640.0,948780.0,1029859.0,1099468.0,1146735.0,1214161.0,1270410.0,1334161.0,1407336
XECOC6C_Nr4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65177.0,111986.0,141449.0,187527.0,223523.0,291939.0,321980.0,358491.0,397739
4oktaGUvcTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11202.0,11340.0,11452.0,11557.0,11635.0,11723.0,11776.0,11813.0,11849
5221XAQ6aTc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705.0,4448.0,7621.0,8928.0,9936.0,10677.0,11256.0,11729
hoep54xEUeU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.0,2653.0,4425.0,7740.0,12250.0,18397.0,22344
1NJkrWfJgbU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,249.0,794.0,1231.0,2262.0,3841.0,4646
39upRxI7Yvc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23006.0,32319.0,42680.0,58486.0,89504.0,111502
aT26fdm0ZFs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33888.0,46609.0,55179.0,167738.0,201594.0,238098
YrFeVx2vIG8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4414.0,5960.0,7593.0,9121.0,10668.0,12175
6uFgNS9hCiU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13094.0,29579.0,37303.0,41209.0,45865.0,53210
rlKaNmMCew4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56397.0,60262.0,64007.0,67536.0,70965
KQfAQ-fHFCc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.0,1565.0,1654.0,1741.0,1820
jkdx9PaVKe0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306098.0,408521.0,523577.0,649907.0,763660
be8G6WqvGn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.0,493.0,513.0,534.0,547
O17TW3DXUU0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,183.0,212.0,225.0,237
0srzt8rpr3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,211.0,341.0,550.0,727
LxkkKsE9mS8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20944.0,24380.0,27909.0,28950.0,29571
e4RCv5k_kuE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,369.0,483.0,551
oyXx7MDqZ-Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291671.0,395722.0,460146.0,503249
JfUdhFOfj2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2855.0,3186.0,3572.0,3817
5TsjmyIwHy8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,14546.0,18670.0,21345
g7eWRfcM7jU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.0,8546.0,10087.0,11362
EDxI7p2M8Xk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6444.0,14946.0,17400
CRf5qcPd5a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6534.0,9904.0,11755
1LYEVx1k0T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,540.0,821
GD5AcHvkI2E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,70.0,97
0UPDBODtxzw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491334.0,1136276.0,1682426
IOLNzfBSeBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,54.0,54
WMgKm01lr2M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,525
EzvhlgTNCbU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111078.0,135479
WXav5B0ppUo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402094.0,540595
WBAIQVnkMcE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12463.0,15564
D6wqZefJCDo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15685.0,16108
5m97c9Hit7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.0,6120
3KxiGwS2Ons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,498
slHHlZN3N0w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19267
bRzo1UMw7YI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30606
Vufz0kX5L3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50595
N_sjonH-j9Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180
